repetition,generation,diversity
4,16,0.6579893931256693
4,17,0.6235096670247031
4,18,0.5987072592194752
4,19,0.542565341926246
4,20,0.47640238990332934
4,21,0.4476047261009654
4,22,0.39679824561403587
4,23,0.30809300035803655
4,24,0.2869094611528816
4,25,0.32165480665950485
4,26,0.304096401718582
4,27,0.2940073397780174
4,28,0.29455580916577123
4,29,0.2778148496240603
4,30,0.272008145363408
5,0,0.9896099624060166
5,1,0.9705269871106372
5,2,0.9522625760830636
5,3,0.932412280701757
5,4,0.911559702828501
5,5,0.8885929108485473
5,6,0.8602085571070555
5,7,0.779773988542788
5,8,0.6868076441102778
5,9,0.5834275420694611
5,10,0.4308425080558523
5,11,0.3478596043680637
5,12,0.35304242749731496
5,13,0.3806272377372004
5,14,0.3722043949158601
5,15,0.3778954081632648
5,16,0.36759868421052694
5,17,0.37581140350877434
5,18,0.37071697099892775
5,19,0.360700859291087
5,20,0.3447945757250266
5,21,0.34928146258503506
5,22,0.35416062477622534
5,23,0.35229860365198573
5,24,0.3703009756534191
5,25,0.36723728965270314
5,26,0.35863833691371294
5,27,0.3507113766559264
5,28,0.3380301199427122
5,29,0.3341854636591488
5,30,0.3193685105621203
6,0,0.98963793412102
6,1,0.9657355442176921
6,2,0.9286873433583965
6,3,0.848182957393485
6,4,0.7864634801288979
6,5,0.6904446383816654
6,6,0.6807592642320078
6,7,0.6924295112781955
6,8,0.6791733798782691
6,9,0.686922887576084
6,10,0.6767680361618335
6,11,0.6564028374507678
6,12,0.6354990153956351
6,13,0.611356740064448
6,14,0.5954925259577517
6,15,0.5595667740780497
6,16,0.5139789205155771
6,17,0.47052900107411283
6,18,0.45402792696025684
6,19,0.4376266559255269
6,20,0.4158221446473345
6,21,0.4036786161833163
6,22,0.39727175080558685
6,23,0.40211622807017633
6,24,0.378265529896168
6,25,0.3753135069817411
6,26,0.37329439670605197
6,27,0.3166373523093446
6,28,0.26948822950232715
6,29,0.1852130325814533
6,30,0.1428260383100605
7,0,0.9896336824203419
7,1,0.9691686806301455
7,2,0.9313307823129253
7,3,0.8868101056211978
7,4,0.8512958736125991
7,5,0.8224080290010698
7,6,0.8004560508413855
7,7,0.7574565878983174
7,8,0.7000194683136425
7,9,0.6059785624776205
7,10,0.5765925975653382
7,11,0.5669123702112426
7,12,0.5468725384890816
7,13,0.5335298066595054
7,14,0.49676065162907157
7,15,0.46908991228070157
7,16,0.4544824113856024
7,17,0.4252432420336546
7,18,0.3520748299319755
7,19,0.28048424633011027
7,20,0.23364863050483367
7,21,0.2402154940923751
7,22,0.2203806390977452
7,23,0.20651248657357613
7,24,0.184622046186896
7,25,0.18479927497314805
7,26,0.19749395810955922
7,27,0.18796254027927
7,28,0.1832713480128894
7,29,0.176494360902256
7,30,0.18999149659863926
8,0,0.9896312209094197
8,1,0.9619792785535318
8,2,0.9262197905478031
8,3,0.8645117257429323
8,4,0.8102349624060167
8,5,0.7506849713569613
8,6,0.7419920336555694
8,7,0.6849248120300769
8,8,0.6190527658431819
8,9,0.6061692176870733
8,10,0.5822845059076261
8,11,0.5585580021482288
8,12,0.5349373433583979
8,13,0.5181742302184021
8,14,0.5080218403150711
8,15,0.5006133637665601
8,16,0.45523473863229696
8,17,0.39391894915860975
8,18,0.3670911654135339
8,19,0.3245795291800939
8,20,0.2996224937343348
8,21,0.24929488900823388
8,22,0.2240556749015395
8,23,0.1963448800572863
8,24,0.16297372896527038
8,25,0.14765194235589027
8,26,0.1607422574292879
8,27,0.1525505728607237
8,28,0.13662101682778371
8,29,0.12511188686000732
8,30,0.09224266022198356
9,0,0.9895311940565684
9,1,0.9648496240601498
9,2,0.9402423469387785
9,3,0.9038316774078042
9,4,0.8885653866809883
9,5,0.8596048156104534
9,6,0.8320676691729335
9,7,0.8341930719656248
9,8,0.8334969119226593
9,9,0.8078954081632643
9,10,0.7848892320085941
9,11,0.7493324829931945
9,12,0.7410150375939824
9,13,0.700431883279627
9,14,0.7017098549946295
9,15,0.709295784103117
9,16,0.6788323487289667
9,17,0.6506182867883988
9,18,0.638452604726101
9,19,0.6324160848549966
9,20,0.6186533297529532
9,21,0.6114120121732918
9,22,0.5943349445041157
9,23,0.5737665592552817
9,24,0.5555679377013956
9,25,0.5223341836734706
9,26,0.521294978517723
9,27,0.5041785266738258
9,28,0.494748254564984
9,29,0.47834474579305564
9,30,0.4741818832796286
