repetition,generation,diversity
4,30,0.2496890664160398
5,0,0.9895167606516875
5,1,0.9641932957394107
5,2,0.9241188909774889
5,3,0.8832299498747013
5,4,0.870978226817039
5,5,0.8482123276942372
5,6,0.8246033051378437
5,7,0.8017720081453652
5,8,0.7551589912280757
5,9,0.7275885025062633
5,10,0.7136603226817119
5,11,0.6915707236842137
5,12,0.6625873276942353
5,13,0.6549655388471168
5,14,0.6427177318295747
5,15,0.6376139567669156
5,16,0.6054417293233048
5,17,0.5933117951127811
5,18,0.5456911810776908
5,19,0.47797384085212974
5,20,0.4153959116541343
5,21,0.38781837406015124
5,22,0.39958255012531396
5,23,0.40612625313283
5,24,0.3613737468671694
5,25,0.3453677161654136
5,26,0.3369815162907264
5,27,0.3208803258145363
5,28,0.3353254229323309
5,29,0.31793389724310805
5,30,0.3103250313283201
6,0,0.9895911654135956
6,1,0.9641682330827682
6,2,0.920706453634135
6,3,0.8660166040100367
6,4,0.8391568765664161
6,5,0.802504307644111
6,6,0.731432879072684
6,7,0.7009237938596481
6,8,0.7022446741854679
6,9,0.6591243734335844
6,10,0.6091220238095251
6,11,0.5465738565162878
6,12,0.5361062813283208
6,13,0.5313071741854655
6,14,0.5231528038847125
6,15,0.5204773652882204
6,16,0.5054624843358378
6,17,0.501802161654136
6,18,0.49846452067669406
6,19,0.49041549185464156
6,20,0.4830936716791978
6,21,0.4699483082706786
6,22,0.4447603383458651
6,23,0.4275211466165427
6,24,0.432139332706766
6,25,0.4167970708020038
6,26,0.4176010338345875
6,27,0.42182252506265694
6,28,0.40102991854636566
6,29,0.37048323934837096
6,30,0.3666513941102765
7,0,0.9894905231830196
7,1,0.9681986215539468
7,2,0.9249819862155894
7,3,0.8949780701754518
7,4,0.8508486058897246
7,5,0.8089117324561395
7,6,0.7747466322055154
7,7,0.7444924812030036
7,8,0.6716803728070178
7,9,0.6417908051378434
7,10,0.5653684993734295
7,11,0.45889959273183023
7,12,0.3642289317042607
7,13,0.2345993890977422
7,14,0.15917371553884696
7,15,0.1801080827067671
7,16,0.17050947681704257
7,17,0.16310541979949947
7,18,0.16176260964912256
7,19,0.154583333333334
7,20,0.14789238721804493
7,21,0.15528782894736837
7,22,0.17192512531328308
7,23,0.16440515350877247
7,24,0.14995339912280745
7,25,0.16812891604009964
7,26,0.1590621083959901
7,27,0.18114035087719257
7,28,0.15926417606516305
7,29,0.15524044486215516
7,30,0.12875078320802016
8,0,0.9895845081454222
8,1,0.9709602130326472
8,2,0.9398472744361412
8,3,0.9002498433584225
8,4,0.8491286810776998
8,5,0.7866780231829573
8,6,0.7662954260651622
8,7,0.706504542606514
8,8,0.6959676535087703
8,9,0.6853747650375935
8,10,0.6791764567669191
8,11,0.6477435776942337
8,12,0.6183208020050126
8,13,0.6094967888471201
8,14,0.580988800125315
8,15,0.558874138471179
8,16,0.529106751253132
8,17,0.51049302944862
8,18,0.49582510964912235
8,19,0.4651445018796996
8,20,0.4756856986215542
8,21,0.43363486842105264
8,22,0.4094975720551375
8,23,0.36181077694235236
8,24,0.28500900689223274
8,25,0.21939418859649046
8,26,0.19795230263157884
8,27,0.18810737781954942
8,28,0.18711309523809502
8,29,0.18752114661654182
8,30,0.18430333646616578
9,0,0.9895880325815142
9,1,0.9661802944862818
9,2,0.9156003289474256
9,3,0.9128242481203319
9,4,0.8986873433584037
9,5,0.8674490914786969
9,6,0.8409367167919793
9,7,0.8430482456140311
9,8,0.832752976190478
9,9,0.8110287437343358
9,10,0.7961936090225585
9,11,0.7724569235588964
9,12,0.7307072368421036
9,13,0.715012531328321
9,14,0.6898288690476154
9,15,0.6684410244360899
9,16,0.6556081610275711
9,17,0.6460596804511307
9,18,0.6252905701754382
9,19,0.6047595551378472
9,20,0.5852243890977452
9,21,0.5725407268170398
9,22,0.594810463659149
9,23,0.5886783364661643
9,24,0.5851848370927297
9,25,0.5891913377193008
9,26,0.5677177318295742
9,27,0.5479632675438588
9,28,0.5305196585213048
9,29,0.5081402725563909
9,30,0.4638197055137847
