repetition,generation,diversity
2,28,0.14767543859648946
2,29,0.15650062656641583
2,30,0.16371867167919862
3,0,1.0
3,1,0.9799561403508771
3,2,0.9370614035087705
3,3,0.844473684210529
3,4,0.561300125313284
3,5,0.3150971177944818
3,6,0.2870300751879658
3,7,0.23760651629072477
3,8,0.22956766917293153
3,9,0.15798558897243006
3,10,0.13805137844611798
3,11,0.11231516290726978
3,12,0.1326691729323276
3,13,0.18228383458646677
3,14,0.28268483709272624
3,15,0.30523496240601666
3,16,0.21267230576441398
3,17,0.314273182957396
3,18,0.3527161654135314
3,19,0.40301065162906974
3,20,0.40244987468670435
3,21,0.43691416040099484
3,22,0.45865914786966977
3,23,0.40953007518796436
3,24,0.21982142857142947
3,25,0.06134711779448665
3,26,0.04989348370927331
3,27,0.06223997493734394
3,28,0.03564849624060176
3,29,0.04148182957393556
3,30,0.04629072681704413
4,0,1.0
4,1,0.9717825814536346
4,2,0.9040413533834597
4,3,0.813449248120304
4,4,0.6547775689223087
4,5,0.4771773182957384
4,6,0.5090758145363418
4,7,0.5358208020050148
4,8,0.47392230576441113
4,9,0.4088972431077749
4,10,0.30283834586466246
4,11,0.3138909774436094
4,12,0.2821303258145382
4,13,0.26503446115288287
4,14,0.29051065162907547
4,15,0.25732142857142937
4,16,0.12347117794486323
4,17,0.07829887218044997
4,18,0.08182017543859564
4,19,0.04867167919799656
4,20,0.051544486215541016
4,21,0.0894674185463675
4,22,0.11204260651629071
4,23,0.14273496240601208
4,24,0.11916979949874625
4,25,0.0665977443609045
4,26,0.08762531328320868
4,27,0.09765977443608773
4,28,0.06716478696742004
4,29,0.0703383458646649
4,30,0.062374686716794164
5,0,1.0
5,1,0.9712218045112792
5,2,0.9289035087719301
5,3,0.9071961152882237
5,4,0.8716572681704358
5,5,0.8443922305764434
5,6,0.8122775689223123
5,7,0.7765726817042666
5,8,0.7499686716792018
5,9,0.7344047619047684
5,10,0.697719298245617
5,11,0.6470394736842126
5,12,0.534285714285711
5,13,0.4471146616541335
5,14,0.4399185463659153
5,15,0.42041666666666766
5,16,0.42350563909774513
5,17,0.40050438596491167
5,18,0.3645802005012501
5,19,0.34824874686716417
5,20,0.28889097744360587
5,21,0.2464223057644101
5,22,0.17707080200501266
5,23,0.11442355889724141
5,24,0.11166666666666485
5,25,0.11036654135338188
5,26,0.07948934837093051
5,27,0.056920426065164585
5,28,0.059166666666669324
5,29,0.06521616541353584
5,30,0.07090538847117912
6,0,1.0
6,1,0.9776096491228076
6,2,0.9452224310776961
6,3,0.874592731829577
6,4,0.7529229323308315
6,5,0.7349154135338397
6,6,0.7592794486215574
6,7,0.7203070175438632
6,8,0.6218859649122828
6,9,0.47015350877192846
6,10,0.26510025062656445
6,11,0.15130325814536327
6,12,0.16290413533834516
6,13,0.16016290726816906
6,14,0.1508677944862166
6,15,0.1711654135338353
6,16,0.17558583959899707
6,17,0.16417293233082758
6,18,0.0983427318295744
6,19,0.05958959899749617
6,20,0.07322368421052883
6,21,0.08175751879699542
6,22,0.09367794486215564
6,23,0.11555451127819616
6,24,0.10061403508771942
6,25,0.07822681704260663
6,26,0.04991228070175552
6,27,0.06196741854636646
6,28,0.05903822055137966
6,29,0.0705106516290765
6,30,0.053267543859649616
7,0,1.0
7,1,0.9790476190476189
7,2,0.9297587719298271
7,3,0.7875939849624162
7,4,0.5797055137844697
7,5,0.4978101503759386
7,6,0.520842731829573
7,7,0.49819235588972377
7,8,0.42739661654135513
7,9,0.34102756892230635
7,10,0.3096835839599002
7,11,0.3482550125313296
7,12,0.360444862155387
7,13,0.3567731829573959
7,14,0.3420551378446132
7,15,0.25751879699248126
7,16,0.1862374686716764
7,17,0.13091791979949743
7,18,0.1231641604010018
7,19,0.10726190476190481
7,20,0.10079887218045389
7,21,0.08194235588972466
7,22,0.05515350877193308
7,23,0.05580200501253472
7,24,0.07664786967418499
7,25,0.059279448621555576
7,26,0.07534774436090395
7,27,0.05723684210526447
7,28,0.08123433583960075
7,29,0.06756265664160536
7,30,0.05641290726817363
8,0,1.0
8,1,0.9746021303258159
8,2,0.9364880952380968
8,3,0.9011528822055128
8,4,0.8690037593985013
8,5,0.8338941102756909
8,6,0.7947149122807109
8,7,0.665507518796994
8,8,0.5238533834586513
8,9,0.4508834586466236
8,10,0.4319016290726858
8,11,0.4389974937343386
8,12,0.48952380952381386
8,13,0.49056077694235845
8,14,0.405917919799498
8,15,0.26723997493734336
8,16,0.15738721804511263
8,17,0.13779448621553708
8,18,0.1274592731829571
8,19,0.11422305764410959
8,20,0.15473370927318292
8,21,0.1748182957393458
8,22,0.18361528822054982
8,23,0.185297619047619
8,24,0.16401315789473686
8,25,0.11970551378446026
8,26,0.10224624060150496
8,27,0.1105106516290713
8,28,0.11178258145363333
8,29,0.11128132832080065
8,30,0.10520050125313128
9,0,1.0
9,1,0.9693828320802015
9,2,0.925689223057644
9,3,0.8794830827067784
9,4,0.8509523809523946
9,5,0.7751691729323303
9,6,0.7364755639097704
9,7,0.6838721804511284
9,8,0.5799937343358408
9,9,0.45598370927318604
9,10,0.43123746867168034
9,11,0.39211152882205613
9,12,0.36941729323308703
9,13,0.29339912280701874
9,14,0.27287907268170575
9,15,0.3067136591478716
9,16,0.31784461152882654
9,17,0.29022243107769563
9,18,0.2825125313283229
9,19,0.2945144110275705
9,20,0.24839912280701495
9,21,0.22467418546365775
9,22,0.229044486215538
9,23,0.1893264411027556
9,24,0.20208959899749088
9,25,0.20351817042606088
9,26,0.22103070175438286
9,27,0.2222681704260605
9,28,0.22198308270676592
9,29,0.23444235588972429
9,30,0.2506986215538835
